movieId,budget,revenue,runtime,vote_average,vote_count,release_date,popularity,adult,homepage,original_language,production_companies
40732,3500000.0,57130027.0,100.0,6.973,4202.0,2005-07-08,8.9711,False,unknown,en,Celador Films|Northmen Productions|Pathe
40738,,,96.0,7.373,165.0,1951-10-01,2.4896,False,unknown,sv,SF Studios
40752,,,108.0,6.089,84.0,2005-09-02,3.8867,False,unknown,ja,dentsu Music and Entertainment|TV Asahi|Office Kitano|Bandai Visual|Tokyo FM
40755,300000.0,6344.0,80.0,6.5,131.0,1957-09-10,0.4307,False,unknown,en,20th Century Fox|Globe Enterprises
40815,150000000.0,895921036.0,157.0,7.8,21591.0,2005-11-16,22.7133,False,https://www.warnerbros.com/movies/harry-potter-and-goblet-fire,en,Warner Bros. Pictures|Heyday Films|Patalex IV Productions
40817,,,94.0,5.55,60.0,2001-08-11,1.5488,False,unknown,en,Nina Saxon Film Design|HBO
40819,28000000.0,186800000.0,136.0,7.497,3021.0,2005-09-13,2.5548,False,unknown,en,Mars Media Beteiligungs|Tree Line Films|Catfish Productions|Fox 2000 Pictures
40826,40000000.0,31670620.0,135.0,6.852,584.0,2005-11-17,2.9191,False,http://www.sonypictures.com/movies/rent/,en,1492 Pictures|Revolution Studios|Tribeca Productions
40828,,,86.0,7.1,62.0,1934-11-23,1.3428,False,unknown,ja,Shochiku
40831,,,105.0,7.125,73.0,2002-04-19,2.0621,False,unknown,it,Filmalbatros|RAI Cinema
40833,,,105.0,7.789,204.0,1965-10-31,2.528,False,unknown,it,Doria
40851,65000000.0,65079104.0,101.0,6.429,3446.0,2005-11-06,6.5509,False,https://www.sonypictures.com/movies/zathura,en,Teitler Film|Michael De Luca Productions|Columbia Pictures|Radar Pictures
40870,,3692417.0,126.0,7.465,487.0,2005-05-27,2.4521,False,unknown,fr,Cirrus Communications|Crazy Films
40887,,,91.0,6.036,96.0,2005-11-16,2.3258,False,unknown,en,Plum Pictures|InDigEnt
40898,,,105.0,6.9,17.0,1945-09-06,0.9413,False,unknown,en,Metro-Goldwyn-Mayer
40946,,,70.0,6.385,78.0,2005-02-11,1.9503,False,http://www.jesusismagicthemovie.com/,en,Black Gold Films
40952,14000000.0,6856989.0,104.0,5.0,95.0,2005-09-03,2.0664,False,unknown,en,Fox Searchlight Pictures|New Regency Pictures
40955,,3900000.0,128.0,7.206,417.0,2005-11-16,2.5124,False,http://www.breakfastonpluto.co.uk/,en,Fís Éireann/Screen Ireland|Number 9 Films|Parallel Film Productions|Pathe
40959,16000000.0,10156958.0,88.0,5.9,322.0,2005-11-23,1.3925,False,unknown,en,Focus Features|Nordisk Film|Bona Fide Productions
40962,45000000.0,72028752.0,90.0,6.177,865.0,2005-11-23,5.0811,False,unknown,en,Paramount Pictures|Metro-Goldwyn-Mayer|Columbia Pictures|Nickelodeon Movies|Robert Simonds Productions
40964,,10223896.0,95.0,6.117,273.0,2005-11-23,1.4981,False,unknown,en,Lionsgate|20th Century Fox|J&C Entertainment|USH Entertainment
40966,11000000.0,10900000.0,114.0,5.9,469.0,2004-09-16,4.7077,False,unknown,en,First Choice Films|Isle of Man Film|Mr. Mudd
40969,,739690.0,110.0,7.3,10.0,2005-12-02,1.0541,False,http://www.firstdescentmovie.com/,en,unknown
40973,11600000.0,9900000.0,134.0,6.8,271.0,1978-06-28,6.6657,False,unknown,en,Richmond Productions
40988,,,84.0,6.581,223.0,1953-11-26,11.1855,False,unknown,en,Batjac Productions|Wayne-Fellows Productions|Warner Bros. Pictures
41014,500000.0,,96.0,7.1,808.0,1970-02-27,2.0559,False,unknown,it,Seda Spettacoli|CCC Filmkunst
41025,,6878433.0,94.0,6.3,179.0,2004-09-15,2.8093,False,unknown,en,Beyond Films|KanZaman Productions|Matrix Film Finance|Buskin Film|Thema Production|Meltemi Entertainments
41058,,,90.0,6.508,65.0,1964-05-31,1.7031,False,https://www.nikkatsu.com/movie/20801.html,ja,Nikkatsu Corporation
41094,,,128.0,6.466,29.0,2004-10-22,1.1175,False,unknown,el,unknown
41104,,,87.0,6.1,108.0,1964-05-08,0.5232,False,unknown,en,Hammer Film Productions
41126,,,105.0,6.894,113.0,1974-01-16,2.7534,False,unknown,fr,Lira Films
41130,,,90.0,5.397,92.0,2003-04-02,0.6123,False,unknown,fr,TF1 Films Production|Téléma Productions|TPS Star
41136,4000000.0,4900000.0,91.0,7.2,481.0,1978-06-08,8.0371,False,unknown,en,20th Century Fox|EMI Films
41212,,,135.0,6.4,18.0,2004-11-03,0.3538,False,unknown,en,Goatworks Films|Les Films de la Croisade|Sophie Dulac Productions|Ricardo Preve Films|Diaphana Films
41226,,,105.0,7.5,53.0,1972-09-24,1.794,False,unknown,en,Radnitz/Mattel Productions
41285,15000000.0,85638656.0,124.0,7.356,4239.0,2005-10-26,4.8812,False,https://www.bbc.co.uk/bbcfilm/films/match-point,en,BBC Film|Thema Production|Jada Productions
41336,,,95.0,7.628,145.0,1959-06-04,4.3949,False,unknown,es,Producciones Barbachano Ponce
41353,3403000.0,5344000.0,110.0,5.982,55.0,1945-08-26,3.9313,False,unknown,en,Metro-Goldwyn-Mayer
41402,60000.0,,78.0,5.571,49.0,1964-09-11,5.7881,False,unknown,en,Eve Productions
41411,9000000.0,100000000.0,123.0,6.016,249.0,1977-06-17,3.6112,False,unknown,en,EMI Films|Casablanca Filmworks|Columbia Pictures
41425,,,95.0,5.932,37.0,2005-01-20,4.4605,False,unknown,en,Twopoundbad|Holedigger Films|Rebel Park Pictures
41434,,,95.0,6.8,14.0,2005-10-23,0.1408,False,unknown,en,unknown
41499,,,110.0,6.4,30.0,1938-10-29,1.9227,False,unknown,en,Metro-Goldwyn-Mayer|King Vidor
41518,,38.0,96.0,5.0,2.0,2002-09-27,0.2631,False,unknown,en,Bearing Fruit Entertainment|Toy Gun Films
41523,,,90.0,5.2,4.0,1948-08-05,0.5449,False,unknown,en,Metro-Goldwyn-Mayer
41527,2000000.0,3395627.0,90.0,6.873,272.0,2005-09-07,1.7063,False,http://wip.warnerbros.com/paradisenow/,en,Lama Films|Augustus Film|Razor Film Produktion|ARTE France Cinéma|Hazazah Film|Lumen Films
41564,,,93.0,5.3,16.0,2005-12-02,2.2031,False,unknown,en,unknown
41566,180000000.0,745013115.0,143.0,7.135,11158.0,2005-12-07,18.162,False,unknown,en,Walt Disney Pictures|Walden Media|C.S. Lewis Company
41569,207000000.0,562363449.0,188.0,6.887,8255.0,2005-12-12,14.4908,False,unknown,en,Universal Pictures|WingNut Films|Big Primate Pictures|MFPV Film
41571,85000000.0,162242962.0,146.0,7.651,3260.0,2005-12-06,4.4571,False,https://www.sonypictures.com/movies/memoirsofageisha,en,Columbia Pictures|DreamWorks Pictures|Spyglass Entertainment|Amblin Entertainment|Red Wagon Entertainment
41573,19000000.0,92884429.0,103.0,6.294,1034.0,2005-12-15,6.6237,False,unknown,en,Fox 2000 Pictures|The Family Stone|Major Studio Partners|Michael London Productions|Pan Productions|20th Century Fox Television
41575,,30995924.0,121.0,5.563,126.0,2005-12-15,2.5172,False,http://thepromisemovie.net,zh,21 Century Shengkai Film|Capgen Investment Group|China Film Group Corporation|Moonstone Entertainment|Warner Independent Pictures|Salon Films
41585,,,99.0,7.0,159.0,1947-08-27,1.7533,False,unknown,en,20th Century Fox
41596,,7988000.0,89.0,4.875,12.0,1968-06-19,1.0797,False,unknown,en,Metro-Goldwyn-Mayer
41602,,62153.0,120.0,6.3,15.0,2002-04-12,1.402,False,unknown,es,unknown
41617,9000000.0,371000.0,86.0,5.257,334.0,2005-10-16,4.9131,False,unknown,en,Media 8 Entertainment|New Line Cinema
41627,,,121.0,8.212,252.0,1967-05-27,2.1964,False,unknown,ja,TOHO|Mifune Productions
41644,,,105.0,6.735,17.0,2004-02-13,1.0525,False,unknown,fi,Fennada-Filmi
41650,,,172.0,7.09,100.0,1957-02-13,1.5971,False,unknown,hi,Mehboob Productions
41688,,,64.0,6.052,29.0,2003-01-22,1.1425,False,unknown,en,Power Plant
41691,,,87.0,6.931,58.0,1955-01-26,2.6699,False,unknown,pl,Wytwórnia Filmów Fabularnych we Wrocławiu
41699,,,82.0,7.292,161.0,1958-10-10,1.6117,False,unknown,ru,Mosfilm|TsOKS
41704,15000000.0,535658.0,111.0,5.037,188.0,2001-09-06,1.9008,False,unknown,en,First Floor Features
41706,,,83.0,5.7,58.0,1984-01-20,4.9689,False,unknown,en,Pioneer Films
41712,,,90.0,6.935,62.0,1999-08-23,3.1298,False,unknown,en,Alliance Atlantis|BBC Film|Arts Council of England|Company Pictures|Big Arty Productions
41714,,,117.0,6.8,141.0,1976-11-22,2.9747,False,unknown,pt,Companhia Cinematográfica Serrador|Coline|Carnaval Unifilm
41716,10000000.0,17300000.0,97.0,6.305,497.0,2005-05-12,2.61,False,unknown,en,Stratus Film Co.|DEJ Productions|Equity Pictures Medienfonds II|Furst Films|Irish Dreamtime|Bob Yari Productions|Arclight Films|Jade Films
41721,,,100.0,6.0,27.0,2005-08-18,1.725,False,unknown,en,Hibiscus Films
41724,,,98.0,6.223,74.0,2005-11-04,0.7425,False,http://www.walmartmovie.com/,en,Brave New Films
41736,13000000.0,,96.0,5.459,244.0,2005-06-28,2.6841,False,unknown,en,Andrew Stevens Entertainment|Junction Films|Donald Kushner Entertainment|Castel Film|Pueblo Film Group
41753,18000000.0,1305114.0,115.0,5.432,139.0,1986-04-25,0.7958,False,unknown,en,PSO
41762,1589000.0,1738000.0,97.0,6.683,52.0,1949-10-21,2.53,False,unknown,en,Warner Bros. Pictures
41767,,,88.0,6.069,36.0,1954-11-10,3.6207,False,unknown,en,Columbia Pictures
41769,12000000.0,84967.0,92.0,6.188,144.0,2005-09-10,1.3503,False,unknown,en,Equity Pictures Medienfonds II|Millennium Media
41792,,,108.0,6.17,53.0,1971-10-20,1.3253,False,unknown,en,The Mirisch Company|United Artists
41810,,,117.0,6.617,30.0,1973-12-18,3.5826,False,unknown,en,Sanford|20th Century Fox
41812,,,98.0,6.1,24.0,1940-10-05,1.8821,False,unknown,en,Warner Bros. Pictures
41815,,,101.0,7.4,204.0,1991-10-19,1.916,False,unknown,ja,Totsu|Office Kitano|TOHO
41820,,,101.0,6.4,64.0,1998-10-31,2.0218,False,unknown,ko,Boogui Cinema
41822,,,82.0,5.4,37.0,2000-06-24,1.48,False,unknown,ko,Saerom Entertainment|Shin Seung-soo Productions
41824,,,117.0,7.048,94.0,2001-06-02,1.2481,False,unknown,ko,Tube Entertainment|Kim Ki Duk Film|LJ Film
41828,,,132.0,7.927,1413.0,1966-12-08,3.4124,False,unknown,fr,Les Films Corona|The Rank Organisation|Lowndes Productions Limited
41831,,,140.0,6.6,113.0,1941-11-20,2.531,False,unknown,en,Warner Bros. Pictures
41863,15000000.0,12036149.0,121.0,7.026,621.0,2005-11-17,1.2024,False,unknown,en,EuropaCorp|The Javelina Film Company
41880,,,101.0,6.9,79.0,1949-07-01,5.331,False,unknown,en,20th Century Fox
41889,1353000.0,5393000.0,82.0,6.638,58.0,1953-03-10,0.5985,False,unknown,en,Loew's Incorporated|Metro-Goldwyn-Mayer
41912,1725000.0,,97.0,6.7,83.0,2003-10-03,11.4588,False,unknown,sv,MTV Produktion|Svenska Filminstitutet|Film i Väst|GötaFilm|Sandrew Metronome Sverige
41914,,,112.0,6.231,54.0,2001-08-17,5.5231,False,unknown,sv,Film i Väst|TV3 Sverige|Sonet Film|TV 1000 Sverige
41941,,,134.0,6.951,213.0,2005-09-15,2.5363,False,unknown,es,Aura Films|Naya Films SA|Productores Asociados SA|Davis Films|Canal+ España|Tango Films|Tornasol Media|INCAA|ICO|Patagonik|Celluloid Dreams
41974,4000000.0,10000000.0,102.0,4.936,39.0,1967-12-22,8.1833,False,unknown,en,Meadway-Claude Productions Company|Columbia Pictures
41980,,,113.0,7.0,147.0,1967-12-19,1.5568,False,unknown,it,Sancrosiap|Corona Filmproduktion|Divina-Film
41997,70000000.0,130982129.0,164.0,7.135,2853.0,2005-12-23,2.8467,False,unknown,en,Universal Pictures|DreamWorks Pictures|Alliance Atlantis|Amblin Entertainment|The Kennedy/Marshall Company|Barry Mendel Productions
42002,45000000.0,38058335.0,134.0,6.145,492.0,2005-12-25,5.1377,False,unknown,en,Universal Pictures|Columbia Pictures|Brooksfilms
42004,1000000.0,13350369.0,103.0,7.0,488.0,2005-02-14,3.7216,False,unknown,en,Belladonna Productions
42007,70000000.0,88900000.0,97.0,5.663,1206.0,2005-12-22,3.8829,False,http://rumorhasitmovie.warnerbros.com,en,Village Roadshow Pictures|Section Eight|Spring Creek Pictures|Warner Bros. Pictures|Munich Hoffmann-Media
42009,60000000.0,129181830.0,94.0,6.2,2048.0,2005-12-21,4.4857,False,unknown,en,20th Century Fox|21 Laps Entertainment
42011,100000000.0,202026112.0,90.0,6.21,2565.0,2005-12-21,3.1784,False,https://www.sonypictures.com/movies/funwithdickandjane0,en,JC 23 Entertainment|Imagine Entertainment|Columbia Pictures
42013,,40442437.0,94.0,5.667,339.0,2005-12-23,4.8413,False,unknown,en,Fox Searchlight Pictures|Conundrum Entertainment
42015,20000000.0,37700000.0,112.0,6.441,914.0,2005-12-25,1.7914,False,unknown,en,Power|Touchstone Pictures|The Mark Gordon Company|Gondola Pictures
42018,,,103.0,6.6,225.0,2005-09-08,2.7772,False,unknown,en,Pathe|BBC Film|Future Films|Micro Fusion 2004-15|UK Film Council
42021,16000000.0,4092682.0,135.0,6.2,81.0,2005-10-30,3.599,False,unknown,en,Shanghai Film Group|Merchant Ivory Productions|China Film Co-Production Corp.|Rising Star Productions|Global Cinema Group|Sony Pictures Classics|VIP Medienfonds 3|Global Cinema
42053,,,91.0,4.2,113.0,2005-09-23,5.2595,False,http://www.wildsideproject.com/site/dirtylove/,en,Palisades Pictures|Big Screen Entertainment Group|Double Down Entertainment|DEJ Productions
42094,,,98.0,7.6,380.0,1973-10-08,1.1059,False,unknown,es,Elías Querejeta PC|Jacel Desposito
42150,,,84.0,5.75,16.0,2002-09-10,0.2972,False,unknown,ar,ARTE France Cinéma|Commission Européenne|Duo Films|Göi-Göi Productions|Hubert Bals Fund|Ministry of Promotion and Development|Tele-Chad|Ministère de la culture|CNC|Ministère des Affaires Étrangères|Fonds Sud Cinéma|Agence Intergouvernementale de la Francophonie (AIF-CIREF)|TVT
42152,,,118.0,7.0,66.0,1989-12-13,1.3195,False,unknown,pl,"Zespół Filmowy ""X"""
42163,,,78.0,7.394,127.0,1979-01-26,0.8534,False,unknown,en,Elkins Entertainment|SEE Cinema Network
42172,,,82.0,5.0,156.0,2000-04-20,2.7039,False,unknown,en,Fragile Films|Tiger Aspect|Icon Productions
42176,,,96.0,7.2,66.0,1990-01-01,0.3658,False,unknown,cs,Filmové studio Barrandov
42189,,,116.0,3.792,12.0,2003-06-12,0.2618,False,unknown,es,Retaguardia Films
42191,,,2.0,7.034,639.0,1986-08-17,0.8255,False,https://www.pixar.com/luxo-jr,en,Pixar
42197,169000.0,18564702.0,103.0,6.654,596.0,2005-12-02,5.4073,False,unknown,en,Summit Entertainment|Isle of Man Film|Isle of Man Film Commission|EFD Films
42208,4900000.0,11000000.0,141.0,6.133,98.0,2005-06-24,1.1638,False,unknown,hi,Red Chillies Entertainment
42213,,,108.0,6.9,72.0,1998-10-25,3.4527,False,unknown,en,Carlton Television|GBH
42217,,,108.0,8.0,448.0,1949-09-13,2.0127,False,unknown,ja,Shochiku
42285,700000.0,,92.0,5.538,315.0,1996-06-07,5.0298,False,unknown,en,Trimark Pictures|Image Organization
42312,1073000.0,3064000.0,130.0,6.63,73.0,1935-01-18,1.619,False,unknown,en,Metro-Goldwyn-Mayer
42335,,,98.0,7.446,28.0,1996-10-01,1.7938,False,unknown,es,unknown
42341,,,68.0,6.6,43.0,1969-01-21,0.8488,False,unknown,en,unknown
42351,420000.0,,117.0,7.636,372.0,1984-09-23,2.1822,False,unknown,en,Western-World Television Inc.|BBC|Nine Network Australia
42385,15000000.0,1297401.0,90.0,6.0,583.0,2001-04-04,3.6396,False,unknown,fr,EuropaCorp|Leeloo Productions|Canal+
42393,,,88.0,6.7,71.0,2004-11-20,0.9074,False,unknown,en,Larry Levinson Productions|Alpine Medien Productions|Faith & Values Media|Believe Pictures|Hallmark Media
42407,1400000.0,,92.0,3.8,9.0,2001-01-23,1.5623,False,unknown,en,Catch 23 Entertainment|Intermedia Films|Sundance Institute|Buena Vista Home Entertainment
42413,3000000.0,,90.0,5.603,58.0,1989-11-03,4.3789,False,unknown,en,High Bar Productions
42418,30000000.0,30500000.0,151.0,6.52,1224.0,2005-12-25,1.5699,False,unknown,en,New Line Cinema|Sarah Green Film
42422,,,25.0,6.5,320.0,2002-02-02,2.013,False,unknown,ja,CoMix Wave Films
42491,,,113.0,5.722,9.0,1979-02-09,2.0505,False,unknown,en,Columbia Pictures|Melvin Simon Productions
42518,864000.0,3000000.0,102.0,6.9,162.0,1945-07-27,1.5436,False,unknown,en,Warner Bros. Pictures
42543,,,101.0,5.432,37.0,1935-07-12,2.4163,False,unknown,en,RKO Radio Pictures
42546,,,84.0,6.9,93.0,1949-10-26,3.2353,False,unknown,en,Ealing Studios
42548,,,82.0,6.8,145.0,1949-06-16,1.9337,False,unknown,en,Ealing Studios|General Film Distributors
42550,,,85.0,6.0,18.0,1949-11-23,1.3465,False,unknown,en,Ealing Studios|J. Arthur Rank Organisation
42553,,,90.0,5.5,24.0,1953-08-05,3.1007,False,unknown,en,Warner Bros. Pictures
42556,,,100.0,6.934,91.0,1964-03-18,3.6736,False,unknown,en,George Pal Productions|Metro-Goldwyn-Mayer
42559,,,122.0,7.3,57.0,1965-01-03,1.6449,False,unknown,ja,TOHO|Mifune Productions
42562,,,102.0,3.571,7.0,1975-09-26,1.3635,False,unknown,en,Canadian Film Development Corporation|Columbia Pictures
42584,,,125.0,8.3,623.0,1974-12-21,1.586,False,unknown,it,Deantir
42591,,,,,,,,,unknown,unknown,unknown
42602,,,84.0,7.1,7.0,2005-03-11,0.1482,False,unknown,en,Loki Films
42629,,,62.0,7.2,74.0,1926-01-25,7.8659,False,unknown,de,UFA
42632,,23803308.0,115.0,7.5,1789.0,2005-07-29,3.4626,False,unknown,ko,TSJ Entertainment|Ilshin Capital Investments|Centurion Investment|Moho Film|CJ Entertainment|CJ Investment
42634,,,100.0,7.363,150.0,2000-02-25,1.0487,False,unknown,pl,Canal+ Polska|Best Film|Studio Filmowe Perspektywa|Wytwórnia Filmów Dokumentalnych i Fabularnych
42636,,,92.0,4.5,17.0,2002-02-28,2.4605,False,unknown,pl,Non Stop Film Service|Studio Filmowe Zebra|Vision Film
42638,,6876.0,88.0,5.798,42.0,2004-06-18,3.5164,False,unknown,en,Swipe Films
42659,5000000.0,15027.0,92.0,5.657,89.0,2003-12-16,2.4546,False,unknown,en,Splendid Pictures|Davis Entertainment Filmworks|Artisan Entertainment
42661,,,90.0,6.3,22.0,1943-11-12,0.3516,False,unknown,en,Loew's Incorporated|Metro-Goldwyn-Mayer
42677,,,98.0,6.988,109.0,2004-10-12,0.8918,False,unknown,en,A.C.E.|BBC|NHK Enterprises|TCEP
42679,,1500000.0,104.0,5.811,82.0,1966-11-10,4.6037,False,unknown,en,The Rank Organisation|Ivan Foxwell Productions
42681,140000.0,5275000.0,123.0,6.9,117.0,1941-11-24,0.6727,False,unknown,en,Ortus Films
42698,,,96.0,7.4,30.0,2004-09-03,4.6057,False,unknown,zu,HBO Films|Dv8|Exciting Films|Distant Horizon
42705,4000000.0,,98.0,5.4,23.0,1966-11-10,4.6035,False,unknown,en,Metro-Goldwyn-Mayer
42710,1200000.0,68716.0,99.0,5.7,168.0,2002-08-02,1.1752,False,unknown,en,Tartan Films|First Look Pictures|Incessant Barking Productions
42718,12000000.0,11169386.0,84.0,6.804,1923.0,2004-11-09,7.3536,False,http://www.banlieue13-lefilm.com/,fr,EuropaCorp|TF1 Films Production
42721,25000000.0,3650275.0,95.0,4.161,591.0,2005-10-22,8.3407,False,http://www.bloodrayne-themovie.com/main/index.html,en,Boll KG|Pitchblack Pictures|Herold Productions|Lighthouse Pictures
42723,4800000.0,81979826.0,94.0,5.947,3808.0,2006-01-06,6.0231,False,unknown,en,International Production Company|Raw Nerve|Next Entertainment|Hostel
42725,5000000.0,6538177.0,95.0,6.5,710.0,2006-01-06,3.9313,False,unknown,en,20th Century Fox|Happy Madison Productions|Level 1 Entertainment|Summit Entertainment
42728,31000000.0,28000000.0,125.0,6.7,819.0,2006-04-07,4.8906,False,unknown,en,Franchise Pictures|Scott Free Productions
42730,,42647449.0,118.0,7.423,763.0,2006-01-13,6.8432,False,unknown,en,Walt Disney Pictures|Jerry Bruckheimer Films|Talent One|Buena Vista International|The Walt Disney Studios|Buena Vista Home Entertainment
42732,45000000.0,38399961.0,112.0,7.2,823.0,2006-01-13,4.7669,False,unknown,en,Paramount Pictures|ImageMovers|Laurence Mark Productions
42734,8000000.0,110000000.0,81.0,6.252,1837.0,2005-12-16,6.722,False,unknown,en,Kanbar Entertainment|Kanbar Animation|Blue Yonder Films
42736,,,98.0,4.5,15.0,2003-10-15,1.7976,False,http://www.aprilsshower-themovie.com/,en,unknown
42738,50000000.0,111476513.0,106.0,6.6,4235.0,2006-01-12,3.8094,False,https://www.sonypictures.com/movies/underworldevolution,en,Screen Gems|Lakeshore Entertainment
42740,,,98.0,5.3,27.0,2006-01-20,3.0987,False,unknown,en,Shangri-La Entertainment
42761,,,90.0,5.9,405.0,1998-09-10,2.6821,False,unknown,en,Saban Entertainment|The Harvey Entertainment Company|20th Century Fox Home Entertainment|20th Century Fox|Brookwell-McNamara Entertainment
42763,,,108.0,6.7,64.0,1957-07-23,1.6958,False,unknown,en,The Rank Organisation
42783,,,96.0,7.554,175.0,1965-10-18,1.2093,False,http://www.parajanov.com/shadows,uk,Dovzhenko Film Studios
42794,2000000.0,,94.0,6.647,170.0,1990-05-09,5.29,False,unknown,en,Niki Marvin Productions|Universal Television
42856,,,96.0,7.0,49.0,2000-08-07,1.3941,False,unknown,ja,Twins Japan|Kansai Television
42886,,,100.0,6.7,36.0,1929-08-20,0.2857,False,unknown,en,Metro-Goldwyn-Mayer
42900,135000.0,,112.0,6.733,290.0,1966-06-17,0.704,False,unknown,en,Tekli British Productions|Compton Films
42935,7500000.0,3752325.0,109.0,7.14,89.0,2005-12-22,1.2975,False,unknown,zh,Zhang Yimou Studio|China Film Co-Production Corp.|Edko Films|Gilla Company|TOHO|Columbia Pictures|Sony Pictures Classics|Elite Group Enterprises|Beijing New Picture Film Co. Ltd.|CP Film Production Asia
42938,,,110.0,7.08,207.0,1983-08-10,1.9658,False,unknown,fr,Soprofilms|Films A2
42943,28000000.0,358574.0,126.0,5.3,118.0,1985-12-25,0.7652,False,unknown,en,Goldcrest|Viking Film
42946,,18000000.0,105.0,7.188,512.0,1983-12-22,5.4545,False,unknown,cn,Paragon Films|Authority Films Ltd.|Orange Sky Golden Harvest
42952,1343000.0,1907000.0,106.0,6.8,70.0,1941-05-09,2.9358,False,unknown,en,Metro-Goldwyn-Mayer
